State,District,year,murder,attempt to murder,culpable homicide not amounting or murder,rape,custodial rape,other rape,kidnapping & abduction,kidnapping and abduction of women and girls,kidnapping and abduction of others,dacoity,preparation and assembly for dacoity,robbery,burglary,theft,auto theft,other theft,riots,criminal breach of trust,cheating,counterfieting,arson,hurt/grevious hurt,dowry deaths,assault on women with intent to outrage her modesty,insult to modesty of women,cruelty by husband or his relatives,importation of girls from foreign countries,causing death by negligence,other ipc crimes,total ipc crimes,TOTAL_CRIME,LATITUDE,LONGITUDE,Cluster
Karnataka,Railway Station Area,2021,4,2,1,0,0,1,4,2,1,0,1,2,5,10,2,9,1,1,0,0,1,8,0,1,3,3,0,2,15,79,79,12.898769700440209,77.73752800240287,0
Karnataka,Yeshwanthpur,2018,2,1,0,4,0,1,1,0,0,2,1,4,2,9,1,0,2,3,2,1,0,9,0,4,1,3,0,0,6,59,59,12.870233227224741,77.50834166387938,0
Karnataka,Malleshwaram 18th Cross,2018,4,4,0,3,0,1,4,4,2,0,0,0,6,7,1,3,4,1,4,0,1,7,0,4,4,5,0,3,13,85,85,12.95188802946823,77.6545076886914,0
Karnataka,Margosa Road,2023,0,4,1,2,0,1,1,0,2,1,1,2,1,9,2,2,2,1,2,0,1,3,1,4,0,1,0,4,15,63,63,13.001698337140777,77.49746303398963,0
Karnataka,Malleshwaram 8th Cross,2023,0,2,2,1,0,0,2,4,1,2,1,3,0,7,2,5,3,3,3,1,0,1,1,2,3,1,0,2,19,71,71,12.879292856821873,77.51504887165797,0
Karnataka,Malleshwaram 8th Cross,2024,4,2,2,1,1,2,2,2,0,2,0,3,7,6,4,3,2,1,3,1,0,3,0,0,2,2,0,2,15,72,72,13.036266491606165,77.53546636158745,0
Karnataka,CV Raman Road,2022,2,2,0,2,0,2,5,0,1,2,0,2,7,3,6,4,1,1,4,0,0,9,1,2,2,3,0,0,8,69,69,12.808576595294975,77.5514632544478,0
Karnataka,Yeshwanthpur,2018,4,3,0,1,1,2,2,1,3,2,0,1,6,5,5,4,2,1,3,0,0,1,0,5,0,2,0,4,18,76,76,12.942675395775025,77.7932957803866,0
Karnataka,Orion Mall Area,2021,1,0,2,3,1,0,0,2,4,2,0,3,6,8,3,2,1,1,3,0,1,9,0,4,3,1,0,4,15,79,79,12.897415418926515,77.67415525704958,0
Karnataka,Orion Mall Area,2018,2,0,2,3,0,2,5,3,2,0,0,2,0,3,4,6,0,0,5,0,0,0,0,0,1,4,0,1,15,60,60,13.153689831122193,77.67342504783527,0
Karnataka,Vyalikaval,2023,3,0,1,2,0,1,5,2,4,1,0,3,4,7,3,5,1,3,1,0,1,7,1,2,0,5,0,4,7,73,73,12.841322842216423,77.55090776151161,0
Karnataka,Rajajinagar,2018,2,1,0,3,1,0,1,2,0,2,0,2,5,7,5,8,2,2,4,1,0,9,0,3,3,4,0,0,9,76,76,12.904944128027228,77.67202875473146,0
Karnataka,Srirampura,2019,4,1,1,0,1,2,2,3,0,1,0,4,3,5,0,4,0,1,3,1,1,0,0,3,2,3,0,1,7,53,53,13.117846188300838,77.72608962137521,0
Karnataka,Malleshwaram 8th Cross,2021,4,0,1,3,0,2,4,4,1,2,0,3,4,6,2,2,0,0,5,1,1,1,1,0,1,4,0,4,18,74,74,12.94276504637706,77.56894509278257,0
Karnataka,Sampige Road,2020,3,2,2,1,0,2,0,3,0,0,1,2,3,0,4,4,0,0,5,1,0,9,0,4,2,5,0,2,12,67,67,13.045852865290401,77.7908510543392,0
Karnataka,Malleshwaram 8th Cross,2021,0,3,1,2,0,0,5,4,4,1,1,4,6,11,5,9,0,3,2,0,0,0,0,4,1,2,0,0,5,73,73,13.131824049576446,77.45286566912961,0
Karnataka,Railway Station Area,2021,4,0,0,0,1,0,0,0,2,1,0,2,5,1,2,8,2,3,3,0,0,3,0,4,3,4,0,3,17,68,68,12.865597007551502,77.5982817343306,0
Karnataka,Rajajinagar,2023,0,2,0,3,0,1,5,0,1,2,1,2,5,9,2,4,4,1,0,1,1,1,1,4,0,0,0,3,17,70,70,12.981312586817841,77.59157081795755,0
Karnataka,Yeshwanthpur,2020,0,4,0,0,0,0,2,0,0,2,1,1,1,9,3,6,1,0,4,0,0,1,0,4,1,2,0,0,8,50,50,12.84441698600085,77.72753217540135,0
Karnataka,Sampige Road,2024,1,3,1,4,0,0,3,3,3,1,0,2,4,4,1,0,4,1,5,0,1,0,0,5,3,2,0,0,11,62,62,12.885134388575747,77.65530719000533,0
Karnataka,Srirampura,2023,0,1,1,4,1,1,2,4,0,0,1,3,4,3,5,6,4,3,5,0,1,4,1,1,0,0,0,3,17,75,75,12.932971810137731,77.69701737559785,0
Karnataka,Srirampura,2020,2,4,0,0,1,2,5,1,2,2,1,0,4,4,5,3,1,2,2,0,1,9,0,4,2,3,0,3,10,73,73,13.175329846008667,77.55842189384586,0
Karnataka,Orion Mall Area,2019,0,4,2,4,1,2,3,2,1,2,0,2,4,4,1,4,3,0,5,0,1,4,0,2,4,3,0,3,12,73,73,12.941126248085208,77.53018788998892,0
Karnataka,Yeshwanthpur,2022,1,4,2,4,0,0,2,3,2,2,1,3,2,11,5,7,1,0,0,0,0,0,1,0,3,2,0,1,15,72,72,13.090560711280641,77.46647684271888,0
Karnataka,Orion Mall Area,2021,4,2,0,4,0,1,1,0,4,2,1,2,2,9,2,7,3,2,0,1,1,2,0,5,0,3,0,0,16,74,74,12.86655035402998,77.47872844219337,0
Karnataka,Yeshwanthpur,2021,4,0,1,2,0,2,4,1,4,1,1,0,7,14,6,4,1,2,1,1,1,8,0,1,3,5,0,1,11,86,86,12.919937136281382,77.59814819852134,0
Karnataka,Sadashivanagar,2021,3,4,1,2,1,1,5,4,0,1,0,0,5,2,4,1,4,2,1,1,1,0,1,4,3,2,0,4,16,73,73,12.999126355762288,77.45806361230554,0
Karnataka,Sadashivanagar,2021,0,0,1,4,0,1,5,4,3,2,0,2,6,14,4,5,4,3,2,0,1,9,1,2,4,2,0,1,6,86,86,13.015754589317803,77.6960859270596,0
Karnataka,Malleshwaram 18th Cross,2019,2,4,1,1,1,0,3,4,3,2,1,3,7,14,5,5,1,3,5,1,0,4,0,4,4,1,0,2,17,98,98,13.08023227805666,77.40960395874694,0
Karnataka,Railway Station Area,2021,3,2,0,4,0,2,3,3,1,0,0,4,7,5,3,0,0,0,4,1,0,4,0,3,4,4,0,0,16,73,73,12.912778747643326,77.5843196499944,0
Karnataka,Margosa Road,2020,3,0,1,4,0,1,0,2,0,2,0,1,4,0,0,4,3,3,2,0,1,3,1,0,4,5,0,4,14,62,62,13.119638905917332,77.4622624877317,0
Karnataka,Sadashivanagar,2020,1,1,0,4,0,2,3,2,2,0,0,2,3,3,4,3,0,2,5,0,1,5,0,3,2,5,0,3,8,64,64,13.108759872411017,77.40438346559046,0
Karnataka,Malleshwaram 18th Cross,2018,4,3,0,1,1,2,1,1,0,0,0,3,7,9,5,0,3,3,0,1,0,7,0,4,4,4,0,2,9,74,74,12.88390646930234,77.71676546309648,0
Karnataka,CV Raman Road,2019,0,4,1,1,0,2,4,0,3,2,0,0,4,12,0,7,4,1,1,1,1,8,1,3,4,0,0,4,17,85,85,12.954268993920026,77.40586914963211,0
Karnataka,Sadashivanagar,2018,0,4,2,4,0,2,3,0,2,2,1,3,2,9,6,7,3,1,0,0,0,6,0,5,0,2,0,4,10,78,78,13.019171253483224,77.61585337416824,0
Karnataka,Srirampura,2021,4,2,1,3,1,1,0,0,2,2,1,2,6,13,2,1,4,0,0,0,1,0,1,5,1,4,0,2,5,64,64,12.990985634633374,77.62042025623391,0
Karnataka,Sampige Road,2024,1,3,2,0,1,2,5,0,3,0,1,3,2,3,6,9,1,1,1,1,1,2,0,2,0,3,0,0,15,68,68,13.136795874743246,77.67086581215942,0
Karnataka,Margosa Road,2019,1,0,2,2,1,1,4,1,1,1,1,3,4,11,3,8,1,3,5,0,0,1,0,5,2,3,0,4,7,75,75,12.802794742117417,77.55543440627635,0
Karnataka,CV Raman Road,2024,1,4,0,0,1,0,3,1,0,0,1,2,7,8,5,2,2,2,1,0,0,8,0,1,2,4,0,1,15,71,71,13.132143757154166,77.52195271203762,0
Karnataka,Vyalikaval,2019,2,1,2,2,1,0,1,4,3,2,0,2,4,0,3,2,2,1,4,1,1,8,0,2,4,5,0,1,12,70,70,13.003113023635034,77.72380942892849,0
Karnataka,Margosa Road,2022,0,1,2,0,0,1,1,3,0,0,1,4,3,11,2,3,1,3,0,1,1,9,1,2,4,5,0,1,13,73,73,13.10086944419223,77.7834946369834,0
Karnataka,Srirampura,2022,1,2,0,1,0,0,4,2,0,1,1,2,5,13,2,6,2,2,1,1,0,3,0,0,3,5,0,0,5,62,62,12.826415691074004,77.74317346212067,0
Karnataka,Sampige Road,2024,1,4,1,4,0,0,0,1,1,1,1,5,5,8,0,1,1,0,2,1,0,4,0,5,3,2,0,3,6,60,60,13.156215453102426,77.65368375652983,0
Karnataka,Rajajinagar,2018,4,2,2,2,1,2,1,2,2,0,1,0,5,12,4,9,0,2,0,1,1,1,0,0,0,3,0,4,7,68,68,13.16090099234737,77.5911014242217,0
Karnataka,Yeshwanthpur,2018,3,3,1,4,1,1,2,4,3,0,0,3,2,7,6,1,4,1,5,1,0,5,1,3,0,4,0,1,14,80,80,12.831950818158317,77.52108638712205,0
Karnataka,Srirampura,2020,3,1,0,4,1,1,2,4,2,2,0,0,6,9,5,8,1,2,5,0,0,3,0,4,2,5,0,0,6,76,76,13.1809902847057,77.663511382071,0
Karnataka,Malleshwaram 8th Cross,2024,3,1,2,1,0,2,3,1,4,1,0,5,4,10,4,3,2,0,4,0,1,9,1,3,3,0,0,3,8,78,78,13.106146041082162,77.48050297496094,0
Karnataka,Malleshwaram 8th Cross,2020,0,2,0,2,1,0,1,0,3,0,1,1,6,1,1,6,2,2,4,1,1,6,0,1,3,1,0,4,7,57,57,12.860560821526265,77.45083457112311,0
Karnataka,Sadashivanagar,2023,2,3,0,3,0,2,2,3,0,0,0,1,0,13,0,8,2,3,5,0,0,1,1,4,4,4,0,3,5,69,69,12.9316299800312,77.62466970077564,0
Karnataka,Sadashivanagar,2024,0,0,0,1,1,1,3,2,3,0,0,2,4,1,3,6,0,1,0,0,1,3,1,2,1,4,0,1,11,52,52,13.076122399231869,77.45107749296318,0
Karnataka,Margosa Road,2023,4,3,2,4,0,2,3,2,2,0,1,3,2,3,0,4,0,0,3,1,0,2,0,2,2,2,0,3,12,62,62,13.008134612274496,77.56675817785285,0
Karnataka,Orion Mall Area,2024,1,2,0,2,0,1,3,4,4,2,0,2,6,5,5,0,0,1,0,1,1,6,1,1,3,5,0,0,6,62,62,13.157644914220947,77.76661812258126,0
Karnataka,Sadashivanagar,2023,0,2,1,1,1,1,0,2,1,2,1,4,0,2,0,8,1,3,2,0,0,8,1,4,3,4,0,1,7,60,60,12.906867751144564,77.66107069767828,0
Karnataka,Malleshwaram 18th Cross,2020,3,3,0,1,1,0,3,0,3,0,0,0,0,8,6,7,4,1,4,1,1,4,1,1,1,4,0,4,11,72,72,12.809375108529833,77.76733473271273,0
Karnataka,CV Raman Road,2019,2,2,2,3,1,1,0,1,1,2,0,2,0,6,2,4,0,1,1,1,1,4,1,5,4,3,0,2,18,70,70,12.853557015966194,77.41436959781558,0
Karnataka,Rajajinagar,2021,4,1,2,0,0,0,2,3,4,0,1,4,3,0,2,8,2,2,5,0,0,1,0,3,0,1,0,4,18,70,70,13.078666855831377,77.79007528496882,0
Karnataka,Sadashivanagar,2018,1,2,2,2,1,2,3,3,2,0,1,0,6,14,2,7,2,1,1,0,1,3,1,1,0,3,0,4,11,76,76,13.124123422978581,77.50515327392618,0
Karnataka,Orion Mall Area,2020,2,0,1,2,0,0,2,0,4,1,1,2,4,9,2,3,0,3,5,1,1,4,1,5,4,0,0,4,10,71,71,12.87361040061027,77.79730928596106,0
Karnataka,Srirampura,2024,0,1,2,2,1,2,1,2,3,1,1,2,5,3,5,1,4,3,5,1,0,9,1,0,4,0,0,0,9,68,68,12.878191286955953,77.51709223499142,0
Karnataka,Yeshwanthpur,2019,0,4,1,2,1,2,0,0,0,2,1,2,0,2,2,8,4,3,0,1,1,2,0,1,1,3,0,1,15,59,59,12.812426144355506,77.47211718154082,0
Karnataka,Orion Mall Area,2022,2,1,0,0,0,2,2,3,2,0,0,4,3,3,0,8,4,0,1,0,1,5,0,4,1,4,0,4,6,60,60,12.850611646239086,77.77484965374352,0
Karnataka,Margosa Road,2021,2,1,1,1,1,1,3,0,3,2,0,5,2,10,2,6,2,0,0,1,1,6,1,3,4,5,0,0,10,73,73,13.09766506928763,77.49238360411333,0
Karnataka,Yeshwanthpur,2022,1,1,0,1,0,0,2,3,2,1,1,0,0,5,5,7,1,3,3,0,0,8,1,0,2,4,0,0,17,68,68,12.877772636627963,77.58586339895062,0
Karnataka,Srirampura,2023,3,3,0,0,0,2,3,2,2,2,0,5,5,2,4,3,3,1,1,0,1,0,0,5,2,0,0,1,15,65,65,13.004277025469747,77.67674666817553,0
Karnataka,Margosa Road,2024,2,4,0,1,1,2,4,3,3,0,0,5,6,8,4,9,0,2,5,0,0,6,0,3,2,2,0,0,9,81,81,12.8636727952564,77.78857723008291,0
Karnataka,Rajajinagar,2022,1,0,2,0,0,0,5,0,0,2,1,3,7,9,1,3,0,2,2,1,0,1,0,2,2,0,0,1,14,59,59,12.992112002025642,77.73744098942507,0
Karnataka,Malleshwaram 8th Cross,2024,2,1,1,0,1,2,0,4,0,0,0,4,4,8,4,0,3,0,5,1,1,7,1,5,1,0,0,0,19,74,74,12.822311492468456,77.69426094100129,0
Karnataka,Yeshwanthpur,2021,2,3,2,1,1,1,1,3,3,1,0,4,0,3,1,8,3,2,2,0,1,3,1,0,3,0,0,1,10,60,60,12.939665993288243,77.68648657472247,0
Karnataka,Railway Station Area,2019,3,2,2,1,0,0,2,4,2,1,1,4,2,8,5,9,2,3,4,0,0,4,1,1,4,3,0,3,18,89,89,12.910734285987344,77.56624586678967,0
Karnataka,Sampige Road,2024,1,4,1,0,0,2,5,4,2,2,0,0,2,1,4,8,2,0,1,1,1,9,1,5,3,2,0,4,16,81,81,13.021131710721916,77.76553568988808,0
Karnataka,Sadashivanagar,2022,0,0,0,3,0,0,2,4,3,2,1,5,0,12,5,4,0,1,0,0,0,3,0,3,0,5,0,1,10,64,64,12.918101381310178,77.42265174572664,0
Karnataka,Vyalikaval,2019,1,4,1,4,0,1,4,0,3,0,1,1,4,8,3,6,1,1,3,1,1,7,0,1,0,3,0,1,11,71,71,13.034201856939578,77.47505553795183,0
Karnataka,Railway Station Area,2022,1,0,2,2,0,1,3,0,4,2,1,5,7,3,1,2,0,2,2,0,0,4,0,1,2,3,0,3,19,70,70,13.1814248193597,77.47504630337663,0
Karnataka,Malleshwaram 8th Cross,2020,1,0,1,0,1,2,1,2,0,2,1,3,6,9,6,7,0,0,4,0,0,2,1,3,2,3,0,4,15,76,76,13.185394509402867,77.51555900856303,0
Karnataka,CV Raman Road,2024,3,2,0,1,0,0,3,3,2,0,0,3,6,3,0,8,0,0,0,1,0,7,0,1,1,0,0,2,16,62,62,12.878387206800022,77.64633775367037,0
Karnataka,Sadashivanagar,2023,3,0,2,0,0,1,3,1,2,1,1,3,3,13,2,7,2,0,2,0,1,4,1,0,3,2,0,1,17,75,75,13.144803706429261,77.75266046807545,0
Karnataka,Vyalikaval,2021,4,2,1,1,0,0,2,4,2,2,0,1,0,10,1,4,0,0,1,1,1,0,1,3,0,1,0,4,12,58,58,13.071020719348565,77.65068086045488,0
Karnataka,Margosa Road,2018,0,1,0,0,1,0,2,3,2,2,1,4,6,9,4,5,1,2,4,0,1,9,1,4,2,2,0,0,15,81,81,13.097883490871473,77.56258909514875,0
Karnataka,Malleshwaram 18th Cross,2021,3,4,2,1,1,2,2,4,3,1,0,1,2,2,0,2,1,0,4,1,1,8,0,5,3,2,0,4,13,72,72,13.087125784210793,77.54107162416905,0
Karnataka,Railway Station Area,2022,3,0,2,3,0,1,5,2,0,0,0,3,3,1,4,2,1,3,0,1,0,4,1,1,1,3,0,1,12,57,57,12.959769665143153,77.74349443820412,0
Karnataka,Margosa Road,2022,1,2,0,4,0,2,0,0,4,2,1,4,7,12,0,6,0,0,4,1,1,5,1,2,2,2,0,3,8,74,74,12.888034112610482,77.58295187200328,0
Karnataka,Yeshwanthpur,2023,1,1,1,1,0,0,0,1,3,0,1,0,4,7,4,8,3,0,2,1,1,1,1,5,2,2,0,2,11,63,63,12.970781077857888,77.7673521594012,0
Karnataka,Malleshwaram 18th Cross,2024,2,4,0,3,0,2,2,0,2,2,0,3,0,4,2,8,0,0,0,1,1,9,0,3,3,3,0,0,16,70,70,12.859322285050599,77.53219269628775,0
Karnataka,Orion Mall Area,2020,2,1,2,4,0,2,3,2,0,0,0,4,2,9,6,1,3,1,2,0,1,9,1,2,2,1,0,3,9,72,72,13.088820882767603,77.69830220452567,0
Karnataka,Sadashivanagar,2020,2,3,0,1,1,1,1,2,0,2,1,0,3,10,3,6,0,1,2,1,1,3,0,5,2,2,0,1,6,60,60,12.987763432108677,77.4925356201244,0
Karnataka,Malleshwaram 8th Cross,2021,3,4,2,2,0,0,1,4,1,0,0,1,1,5,6,7,1,0,5,1,1,1,1,4,3,3,0,3,19,79,79,13.17490327424777,77.7149287883554,0
Karnataka,Malleshwaram 8th Cross,2018,2,2,0,0,1,2,3,0,3,0,0,5,3,2,5,0,3,3,1,1,1,4,1,5,1,0,0,0,13,61,61,12.918585174570516,77.6705734883049,0
Karnataka,Sadashivanagar,2023,0,0,1,0,1,0,5,0,0,2,0,4,2,3,4,9,1,1,4,1,1,1,0,4,1,4,0,4,14,67,67,12.862475856018497,77.4306381995146,0
Karnataka,Rajajinagar,2021,2,2,0,0,0,2,4,1,3,2,1,4,2,1,4,3,0,2,1,0,0,1,1,2,4,4,0,3,7,56,56,13.03718535895589,77.45269399276152,0
Karnataka,Malleshwaram 8th Cross,2018,4,2,2,1,1,1,3,3,0,2,0,1,1,2,6,8,2,0,5,0,1,5,0,3,0,5,0,0,11,69,69,13.113550992736727,77.62168293586703,0
Karnataka,CV Raman Road,2019,4,2,1,2,0,2,1,2,0,2,1,0,7,9,1,8,3,3,3,1,0,2,1,2,3,0,0,3,6,69,69,13.199335543009306,77.76667967264726,0
Karnataka,Yeshwanthpur,2022,1,4,2,2,1,1,4,4,4,1,1,5,1,4,2,4,0,3,3,1,0,3,0,0,2,1,0,1,16,71,71,12.970007518253292,77.51417247250399,0
Karnataka,Malleshwaram 18th Cross,2019,3,4,1,2,1,2,5,1,1,2,0,1,5,10,0,6,1,2,1,0,1,3,0,1,2,0,0,2,13,70,70,12.994163628513913,77.41637634281126,0
Karnataka,Orion Mall Area,2021,4,3,2,4,1,2,5,0,3,0,1,3,5,10,1,5,4,2,3,0,0,5,1,5,2,4,0,2,7,84,84,13.049559769954051,77.5732178531986,0
Karnataka,Railway Station Area,2018,0,1,2,1,0,1,4,4,2,2,0,2,6,12,2,3,2,3,3,0,0,0,0,4,0,2,0,2,15,73,73,12.891962432230521,77.71847549840595,0
Karnataka,Srirampura,2018,1,2,2,3,1,2,1,2,4,2,0,1,1,13,2,6,4,1,5,0,0,5,1,4,0,0,0,0,16,79,79,13.17208383559797,77.73596595453864,0
Karnataka,CV Raman Road,2019,4,3,1,4,0,2,4,2,2,1,1,3,4,3,1,2,4,1,1,1,0,6,1,4,1,0,0,2,6,64,64,12.837119895370648,77.65999012970018,0
Karnataka,Orion Mall Area,2020,2,3,2,1,0,1,5,3,4,1,1,4,2,9,5,0,2,3,5,0,0,3,1,0,3,0,0,0,7,67,67,13.0752808709174,77.52015773526361,0
Karnataka,Malleshwaram 8th Cross,2020,4,4,0,2,1,2,0,0,0,1,1,5,0,9,5,1,1,1,1,1,1,2,0,0,1,2,0,1,15,61,61,13.003454037088632,77.75092269173145,0
Karnataka,Malleshwaram 8th Cross,2023,4,1,2,1,1,0,2,2,1,0,1,3,4,1,0,6,4,0,1,0,1,0,1,0,0,1,0,0,7,44,44,12.90088580167333,77.49351448854232,0
Karnataka,CV Raman Road,2019,1,3,2,2,1,2,5,4,3,1,1,4,2,14,3,9,4,2,3,0,1,6,0,2,3,1,0,2,12,93,93,12.996230444686937,77.63863076966479,0
Karnataka,Yeshwanthpur,2020,3,0,1,3,1,1,5,4,0,1,0,2,6,1,6,3,0,2,4,0,1,6,1,2,3,1,0,2,19,78,78,12.8035097024495,77.59480627256384,0
Karnataka,Malleshwaram 18th Cross,2018,2,3,2,2,1,2,4,4,2,2,1,2,3,5,1,6,2,1,5,0,1,7,1,1,1,0,0,2,10,73,73,12.91634945187208,77.46171504787608,0
Karnataka,Malleshwaram 8th Cross,2021,2,4,2,4,0,0,4,0,1,0,1,1,6,8,4,7,3,1,2,1,0,0,0,2,4,3,0,3,13,76,76,13.009591711143251,77.51753229208883,0
Karnataka,Srirampura,2020,2,2,2,1,1,0,0,0,2,2,1,5,1,12,5,6,4,0,2,0,0,3,1,5,4,2,0,2,12,77,77,13.12547877354109,77.4856037431629,0
Karnataka,Sadashivanagar,2023,2,4,2,0,0,2,0,2,3,0,1,2,3,6,3,4,0,0,4,0,1,9,1,4,0,2,0,2,8,65,65,13.032745678224623,77.60315432026667,0
Karnataka,Malleshwaram 8th Cross,2018,3,4,2,2,0,2,3,3,2,0,0,5,5,7,0,0,2,3,1,1,0,2,1,0,4,4,0,0,7,63,63,13.149562268438189,77.54037837522097,0
Karnataka,CV Raman Road,2023,2,1,0,2,0,1,1,3,1,1,0,1,0,14,0,5,3,1,0,1,1,3,0,5,4,2,0,4,12,68,68,12.836752907540221,77.43579678379662,0
Karnataka,CV Raman Road,2024,3,0,0,0,1,2,3,3,3,2,0,0,6,3,1,6,3,1,0,0,0,5,1,4,2,1,0,3,5,58,58,13.152387103357954,77.4857765102273,0
Karnataka,Railway Station Area,2021,1,0,1,4,0,1,5,1,0,1,0,5,4,12,1,3,4,1,1,0,0,8,0,0,4,1,0,4,11,73,73,12.951077550082196,77.40306059779218,0
Karnataka,Railway Station Area,2018,0,1,1,3,1,0,1,0,0,0,1,4,3,1,3,2,1,2,2,0,1,7,0,2,2,1,0,0,19,58,58,12.893760908058933,77.49270598616386,0
Karnataka,Srirampura,2024,3,1,0,3,0,0,0,0,1,0,1,1,0,6,3,5,2,0,0,0,1,3,1,1,4,3,0,2,18,59,59,12.811599137087317,77.58672036814106,0
Karnataka,Malleshwaram 8th Cross,2024,2,3,1,4,1,0,2,2,1,0,1,5,3,0,4,9,0,2,4,1,1,1,1,3,3,3,0,2,5,64,64,13.028891506929527,77.52450550014645,0
Karnataka,Sadashivanagar,2024,1,0,0,1,1,0,1,4,1,1,1,5,5,0,4,2,2,1,0,0,1,5,1,0,4,2,0,4,17,64,64,12.956506969743812,77.58814225273382,0
Karnataka,Srirampura,2022,1,4,0,3,0,2,1,0,2,0,1,2,2,4,5,9,0,3,4,0,1,4,0,5,2,4,0,2,15,76,76,12.83450943137622,77.59351463046472,0
Karnataka,Malleshwaram 8th Cross,2024,4,3,1,4,0,2,0,3,0,2,1,5,5,2,4,7,4,0,0,1,1,3,1,0,4,5,0,2,9,73,73,12.829914625571778,77.44818048650086,0
Karnataka,Orion Mall Area,2021,4,0,1,2,0,1,4,1,0,2,0,2,3,14,3,4,2,1,2,0,0,4,1,4,4,4,0,3,18,84,84,12.844422297609562,77.58182553474184,0
Karnataka,Malleshwaram 8th Cross,2022,0,2,2,0,1,1,3,4,0,1,1,5,7,5,2,5,4,2,1,1,1,8,0,1,0,1,0,2,9,69,69,13.031298973934357,77.78946679090927,0
Karnataka,Orion Mall Area,2024,0,4,0,1,1,0,2,4,3,1,0,4,5,3,3,2,1,0,5,1,0,8,1,1,3,5,0,2,10,70,70,13.019679353019791,77.62016351328442,0
Karnataka,Sampige Road,2020,4,4,0,1,1,1,5,1,4,2,0,4,1,6,4,0,0,0,0,1,1,8,0,1,0,4,0,4,13,70,70,13.024913535426457,77.48817383096906,0
Karnataka,Sadashivanagar,2023,4,3,0,2,1,2,1,1,1,1,0,5,1,0,2,0,1,1,5,1,1,8,1,3,0,1,0,0,7,53,53,12.982789559025335,77.44248937827759,0
Karnataka,Sadashivanagar,2020,1,0,1,3,1,1,4,0,3,2,0,0,2,5,4,4,0,3,0,1,1,2,1,4,4,1,0,2,18,68,68,13.087468225449108,77.558821267277,0
Karnataka,Vyalikaval,2018,3,1,0,1,0,0,0,1,4,2,0,0,5,1,6,4,1,1,5,1,0,7,1,1,2,3,0,3,5,58,58,13.174069678236341,77.75829626265855,0
Karnataka,Margosa Road,2019,4,2,0,0,0,1,1,2,1,1,0,2,4,14,2,0,2,2,5,0,0,1,0,4,3,3,0,0,11,65,65,13.16940605524359,77.49843639329377,0
Karnataka,Malleshwaram 18th Cross,2018,2,4,1,2,1,2,4,4,4,1,1,4,1,2,0,5,0,2,5,1,1,0,1,2,3,0,0,3,6,62,62,12.979117757175697,77.73303324580088,0
Karnataka,Sampige Road,2024,3,1,0,1,0,1,5,4,0,1,1,1,7,14,3,8,4,2,1,0,1,9,1,1,0,0,0,4,15,88,88,13.020301093234792,77.76392992650067,0
Karnataka,Rajajinagar,2023,3,1,0,2,0,0,3,3,4,2,1,5,3,14,6,3,0,3,4,1,1,5,1,5,4,0,0,0,14,88,88,13.154687968964572,77.78743271990488,0
Karnataka,Rajajinagar,2023,2,1,2,3,1,2,0,0,1,1,0,5,7,11,0,7,3,0,5,1,1,4,1,3,4,2,0,1,18,86,86,13.121341861626224,77.49259063904768,0
Karnataka,Malleshwaram 18th Cross,2023,2,1,2,4,1,1,4,3,3,1,0,1,1,9,1,6,0,1,0,1,1,3,0,3,2,4,0,3,6,64,64,13.126266296247067,77.76235731882119,0
Karnataka,Malleshwaram 8th Cross,2022,2,3,2,2,1,0,4,0,1,2,0,4,5,4,0,5,0,0,3,1,1,4,1,5,2,0,0,1,10,63,63,13.009474769806221,77.53003624700457,0
Karnataka,Rajajinagar,2023,1,4,0,3,0,1,1,0,4,1,0,3,2,5,0,1,3,0,4,0,1,7,0,2,3,1,0,3,8,58,58,13.126399385447993,77.47133064187658,0
Karnataka,Rajajinagar,2021,4,1,2,1,1,1,5,0,4,0,1,0,5,0,1,8,1,0,4,0,1,7,0,2,3,2,0,0,6,60,60,13.05739900284174,77.65093365736426,0
Karnataka,Margosa Road,2019,4,1,1,1,1,2,5,2,1,0,1,3,7,4,6,9,1,0,4,0,0,8,1,3,2,5,0,3,6,81,81,12.894907415946244,77.75722043914487,0
Karnataka,Sampige Road,2018,1,0,2,3,0,2,3,1,0,1,0,1,5,2,3,5,0,3,5,1,1,3,0,0,2,4,0,4,17,69,69,12.957898470943144,77.76565793573108,0
Karnataka,Sadashivanagar,2022,3,4,1,1,1,2,5,1,1,2,1,4,4,8,4,9,1,2,5,1,0,7,0,3,4,0,0,3,7,84,84,12.848476022332006,77.60729143579951,0
Karnataka,Srirampura,2022,1,2,1,1,0,0,0,2,1,2,1,1,5,7,3,0,3,2,3,1,1,5,0,4,1,4,0,2,11,64,64,12.996072789180484,77.70534181600688,0
Karnataka,Malleshwaram 18th Cross,2020,4,1,1,1,1,1,0,3,4,1,0,0,5,9,4,9,4,3,3,0,0,3,1,5,2,0,0,3,6,74,74,12.858356873431658,77.79623333757795,0
Karnataka,Malleshwaram 18th Cross,2018,0,3,0,3,1,0,3,0,2,1,0,1,7,2,6,4,1,3,2,1,1,2,1,3,4,1,0,0,9,61,61,12.838060360634255,77.53329616353678,0
Karnataka,Yeshwanthpur,2018,1,1,1,3,1,2,2,2,4,2,0,5,2,3,1,5,0,1,2,1,0,3,0,3,3,3,0,0,18,69,69,13.118978998865936,77.729209463938,0
